store,city,category_name,category_url,product_id,product_name,brand,price_kzt,currency,unit,source,scraped_at
vkusmart,astana,Ингридиенты для выпечки,https://vkusmart.vmv.kz/catalog/ingridienty-dlya-vypechki/,166266,Смесь ГУРМИКС Панировочная Для Куриных наггетсов 240г м/у,,1180,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:18.427673+00:00
vkusmart,astana,Ингридиенты для выпечки,https://vkusmart.vmv.kz/catalog/ingridienty-dlya-vypechki/,166265,Смесь ГУРМИКС Панировочная Для Крылышек острых 240г м/у,,1180,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:18.427673+00:00
vkusmart,astana,Ингридиенты для выпечки,https://vkusmart.vmv.kz/catalog/ingridienty-dlya-vypechki/,190360,Смесь ГУРМИКС Панировочная Для приготовления сырных палочек 240г,,1235,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:18.427673+00:00
vkusmart,astana,Ингридиенты для выпечки,https://vkusmart.vmv.kz/catalog/ingridienty-dlya-vypechki/,190016,Смесь QAZYNA Мучная для выпечки Народная 500г м/у,,1485,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:18.427673+00:00
vkusmart,astana,Ингридиенты для выпечки,https://vkusmart.vmv.kz/catalog/ingridienty-dlya-vypechki/,190015,Смесь QAZYNA Мучная для выпечки Здоровье 500г м/у,,2080,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:18.427673+00:00
vkusmart,astana,Ингридиенты для выпечки,https://vkusmart.vmv.kz/catalog/ingridienty-dlya-vypechki/,190014,Смесь QAZYNA Мучная для выпечки Диетическая 500г м/у,,2380,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:18.427673+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,186434,Палочки АЛЕШИНА Хлебные С маком по итальянски 220г м/у,,710,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,186215,Хлеб HARRYS AS Сандвичный с отрубями 515г м/у,,905,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,186214,Тортилья MISSION DELI Пшеничная со злаками 250г,,1445,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,186213,Тортилья MISSION DELI Пшеничная 250г,,1530,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,184621,Палочки АЛЕШИНА Хлебные С кунжутом по итальянски 220г м/у,,725,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,184620,Палочки АЛЕШИНА Хлебные Удача 220г м/у,,595,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,183862,"Булочка ВКУС ХЛЕБА Улитка с маком свежевыпеченная 0,1 шт",,390,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,183861,"Булочка ВКУС ХЛЕБА Улитка с изюмом свежевыпеченная 0,1 шт",,390,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,183860,"Булочка ВКУС ХЛЕБА Со сгущенкой свежевыпеченная 0,1 шт",,390,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,183859,"Булочка ВКУС ХЛЕБА С творогом свежевыпеченная 0,1 шт",,400,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,183857,"Булочка ВКУС ХЛЕБА Ракушка свежевыпеченная 0,090г шт",,370,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,183856,"Булочка ВКУС ХЛЕБА Плюшка свежевыпеченая 0,1 шт",,360,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,182234,Булочки BAGERSTAT Для Хот Дога 240г,,1185,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,182233,Булочки BAGERSTAT Для бургера с кунжутом 3шт,,1185,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,171093,Тортилья MISSION DELI Мексиканская сырная 400г,,1890,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,170954,Хлеб HARRYS AS Сандвичный пшеничный 470г м/у,,870,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,193185,Палочки АЛЕШИНА Хлебные По итальянски 180г м/у,,675,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,193155,Тортилья ALY Со средиземноморской зеленью 25см 420г,,2420,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,192866,Булочка BIMBO Футбольная из пшеничной муки 240г,,1275,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Хлебобулочные изделия,https://vkusmart.vmv.kz/catalog/khlebobulochnye-izdeliya/,190882,Булочка BIMBO Из пшеничной муки Хот Дог 200г,,1502,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:19.942682+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,46987,Чай TESS Sunrise 25шт кор,,980,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45644,Чай ПРИНЦЕССА ЯВА Зеленый Жасмин 25шт кор,,635,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45635,Чай ПИАЛА Gold С бергамотом 25шт кор,,570,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45632,Чай ПИАЛА Gold Кенийский 250г кор,,1317,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45609,Чай АССАМ Классический 250г кор,,1360,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45608,Чай АССАМ Классический 100шт кор,,1201,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45607,Чай АССАМ Классический 100г кор,,443,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45567,Чай TESS Thyme 25шт кор,,980,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45560,Чай TESS Kenia 25шт кор,,980,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45485,Чай GREENFIELD Spring Melody 25шт кор,,1185,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45477,Чай GREENFIELD Golden Ceylon 25шт кор,,829,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45470,Чай GREENFIELD Earl Grey Fantasy 25шт кор,,878,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45461,Чай GREENFIELD Camomile Meadow 25шт кор,,1185,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45370,Чай AHMAD Classik Black 200г кор,,1183,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45605,Чай АССАМ Индийский листовой Premium 100г кор,,780,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45482,Чай GREENFIELD Kenyan Sunrise 25шт кор,,878,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45598,Чай АССАМ Вечерний 100г кор,,615,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45562,Чай TESS Pina Colada 20шт кор,,669,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,175496,Кофе CARTE NOIRE Voyage Au Bresil 90г,,4225,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Чай. Кофе. Какао,https://vkusmart.vmv.kz/catalog/chay-kofe-kakao/,45371,Чай AHMAD Classik Black 25шт кор,,438,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:21.438666+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,172926,Заправка ЧИМ ЧИМ Для фунчозы 60г м/у,,529,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,172921,Заправка ЧИМ ЧИМ Для моркови 60г м/у,,529,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,172919,Заправка ЧИМ ЧИМ Для капусты 60г м/у,,529,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,173036,Маринад МАХЕЕВЪ Для шашлыка Традиционный 300г м/у,,760,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,173034,Маринад МАХЕЕВЪ Для курицы Горчичный 300г м/у,,760,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,187533,Сухари TAMAKI Панировочные Панко 150г,,1335,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,187413,Смесь ВОЛШЕБНОЕ ДЕРЕВО Кумин и зира 20г м/у,,635,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,187410,Приправа MAGIС TREЕ Для курицы и индейки 60г с/б,,2190,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,187312,Чеснок MAGIC TREE Сушеный 30г м/у,,695,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,186552,Сахар DR BAKERS Ванильный с красителем Зеленый 8г,,365,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,186549,Ванилин DR BAKERS Карамельный 2г,,235,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,186427,Сахар DR BAKERS Ванильный с красителем Розовый 8г,,365,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,186221,Орех MAGIС TREЕ Мускатный 15г м/у,,900,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,185323,Сахар DR BAKERS Ванильный 40г,,470,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,185319,Желатин DR BAKERS Пищевой 30г,,975,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,185210,Пудра DR BAKERS Сахарная Ваниль 80г,,615,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,184925,Кокосова стружка ВОЛШЕБНОЕ ДЕРЕВО 40г м/у,,555,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,184541,Приправа MAGIС TREЕ Для морепродуктов 30г м/у,,555,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,184317,Мята ВОЛШЕБНОЕ ДЕРЕВО Сушеная 10г м/у,,350,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Специи. Приправы,https://vkusmart.vmv.kz/catalog/spetsii-pripravy/,184013,Желатин DR BAKERS Говяжий 20г,,800,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:22.269580+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,46609,Майонез МАХЕЕВЪ С лимонным соком 380г м/у,,1050,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,8994,Майонез МАХЕЕВЪ С перепелиным яйцом 67% 380г м/у,,1050,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,81347,Кетчуп МАХЕЕВЪ Томатный 300г м/у,,630,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,187521,"Соус TAMAKI Кисло сладкий 0,47л",,2065,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,187519,"Соус TAMAKI Барбекю 0,47л",,1935,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,187363,Соус ЧИМ ЧИМ Hot Asia Острый Кимчи 280г,,1810,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,187362,Соус ГУРМИКС Вустерский 250мл,,2880,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,186966,Соус BARILLA Средиземноморские овощи 400г с/б,,2337,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,186462,Масло ALTARIA Авокадо нерафинированное высший сорт 250мл п/у,,7820,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,186402,Соус HEINZ Гранатовый 200г м/у,,867,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185824,Масло ALTARIA Тыквенное нерафинированное высший сорт 250мл п/у,,5650,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185823,Масло ALTARIA Подсолнечное рафинированное дезодорированное высший сорт 250мл п/у,,2810,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185822,Масло ALTARIA Подсолнечное нерафинированное высший сорт 250мл п/у,,2720,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185821,Масло ALTARIA Подсолнечно оливковое нерафинированное высший сорт 250мл п/у,,3970,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185820,Масло ALTARIA Подсолнечно облепиховое нерафинированное высший сорт 250мл п/у,,3585,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185819,Масло ALTARIA Оливковое нерафинированное высший сорт 250мл п/у,,5155,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185818,Масло ALTARIA Льняное нерафинированное высший сорт 250мл п/у,,2680,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185817,Масло ALTARIA Кунжутное нерафинированное высший сорт 250мл п/у,,4999,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185816,Масло ALTARIA Кокосовое нерафинированное высший сорт 250мл п/у,,4850,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Соусы. Масла. Уксусы,https://vkusmart.vmv.kz/catalog/sousy-masla-uksusy/,185815,Масло ALTARIA Кедрово подсолнечное нерафинированное высший сорт 250мл п/у,,3980,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:23.477958+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,184435,Сухарики ХРУСTEAM Телятина на гриле 100г м/у,,368,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,184433,Сухарики ХРУСTEAM Сметана 100г м/у,,368,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,181619,Чипсы LAYS Сметана и зелень 70г,,584,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,181620,Чипсы LAYS Сыр 70г,,584,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,181617,Чипсы LAYS С солью 70г,,675,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,181614,Чипсы LAYS Рифленые Лобстер 70г м/у,,584,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,181613,Чипсы LAYS Молодой зеленый лук 70г,,675,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,181611,Чипсы LAYS Краб 70г,,584,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,179734,Сухарики FLINT Пшенично ржаные Сыр 190г,,770,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,179438,Сухарики FLINT Пшенично ржаные Шашлык 190г,,770,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,179433,Сухарики FLINT Пшенично ржаные Краб 190г,,770,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,176684,Карамель WERTHERS ORIGINAL Сливочная 50г м/у,,445,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,187509,Кукуруза HOLY CORN Зерно лопающееся Для приготовления попкорна Морская соль 65г,,900,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,187507,Кукуруза HOLY CORN Воздушная Попкорн Пицца 25г,,785,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,187506,Кукуруза HOLY CORN Воздушная Попкорн Морская соль 20г,,670,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,187505,Кукуруза HOLY CORN Воздушная Попкорн Карамель 20г,,560,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,187504,Кукуруза HOLY CORN Воздушная Попкорн Двойной шоколад 20г,,565,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,187503,Кукуруза HOLY CORN Воздушная Попкорн Булочка с корицей 35г,,785,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,187408,Мармелад FINI Жевательный Зубы 90г,,1345,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
vkusmart,astana,Снеки. Жевательная резинка,https://vkusmart.vmv.kz/catalog/sneki-zhevatelnaya-rezinka/,187375,Попкорн HAPPY CORN Карамель 100г,,1000,KZT,/шт,vkusmart.vmv.kz,2025-12-24T18:51:24.659170+00:00
